checked_outputs,family,format,free_after_bytes,free_before_bytes,host_complete_median_ms,host_complete_p95_ms,k,kernel_median_ms,kernel_p95_ms,log,logical_flops,logical_k,logical_n,m,max_abs_quant_error,measured_flops,measured_n,n,operand_b_bytes,output,padded_k,padded_n,path,samples,scale_b_bytes,threadblock_tile_flops_estimate,weight_pack_ms,weight_upload_ms,workspace_basis,workspace_bytes
,gdn_a,q4g64,,,0.0562115,0.071526,5120,0.007872,0.017536,.cache/task019/real-matrix/core/gdn_a-m64.log,31457280,5120,48,64,0.445312,31457280,48,48,122880,BF16,5120,48,bounded_unpack_gemm,20,7680,,0.533644,,no_user_workspace_library_internal_in_free_after,0
72,gdn_a,nvfp4,33097252864,33099350016,4.051305,4.08164,5120,0.025824,0.0352,.cache/task019/real-matrix/core/gdn_a-m8.log,3932160,5120,48,8,0.53125,3932160,48,48,122880,BF16,5120,48,native_gemm,20,40960,167772160,14.1079,0.024817,cutlass_get_workspace_size,0
72,gdn_a,nvfp4,33097252864,33099350016,0.0183655,0.030197,5120,0.0076,0.008448,.cache/task019/real-matrix/core/gdn_a-m8.log,3932160,5120,48,8,0.53125,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,40960,,14.1079,0.024817,no_explicit_workspace,0
72,gdn_a,mxfp4,33097252864,33099350016,3.85952,3.86818,5120,0.026016,0.027808,.cache/task019/real-matrix/core/gdn_a-m8.log,3932160,5120,48,8,0.640625,3932160,48,48,122880,BF16,5120,48,native_gemm,20,20480,167772160,12.8546,0.022933,cutlass_get_workspace_size,0
72,gdn_a,mxfp4,33097252864,33099350016,0.018660999999999997,0.025188,5120,0.007648,0.012544,.cache/task019/real-matrix/core/gdn_a-m8.log,3932160,5120,48,8,0.640625,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,20480,,12.8546,0.022933,no_explicit_workspace,0
,gdn_a,bf16,,,0.036594,0.049475,5120,0.02232,0.031968,.cache/task019/real-matrix/core/gdn_a-m8.log,3932160,5120,48,8,0.0,3932160,48,48,491520,BF16,5120,48,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,gdn_a,q4g64,,,0.037401000000000004,0.045286,5120,0.02296,0.026304,.cache/task019/real-matrix/core/gdn_a-m8.log,3932160,5120,48,8,0.445312,3932160,48,48,122880,BF16,5120,48,bounded_unpack_gemm,20,7680,,0.532762,,no_user_workspace_library_internal_in_free_after,0
12,gdn_b,nvfp4,33097252864,33099350016,0.5484915,0.565404,5120,0.025792,0.0272,.cache/task019/real-matrix/core/gdn_b-m1.log,491520,5120,48,1,0.25,491520,48,48,122880,BF16,5120,48,native_gemm,20,40960,167772160,14.0088,0.024115,cutlass_get_workspace_size,0
12,gdn_b,nvfp4,33097252864,33099350016,0.018675499999999998,0.019316,5120,0.007776,0.00816,.cache/task019/real-matrix/core/gdn_b-m1.log,491520,5120,48,1,0.25,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,40960,,14.0088,0.024115,no_explicit_workspace,0
12,gdn_b,mxfp4,33097252864,33099350016,0.518375,0.545646,5120,0.026432,0.037152,.cache/task019/real-matrix/core/gdn_b-m1.log,491520,5120,48,1,0.53125,491520,48,48,122880,BF16,5120,48,native_gemm,20,20480,167772160,12.8555,0.023865,cutlass_get_workspace_size,0
12,gdn_b,mxfp4,33097252864,33099350016,0.023219999999999998,0.027382,5120,0.0065439999999999995,0.01472,.cache/task019/real-matrix/core/gdn_b-m1.log,491520,5120,48,1,0.53125,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,20480,,12.8555,0.023865,no_explicit_workspace,0
,gdn_b,bf16,,,0.017287999999999998,0.020008,5120,0.006992,0.008576,.cache/task019/real-matrix/core/gdn_b-m1.log,491520,5120,48,1,0.0,491520,48,48,491520,BF16,5120,48,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,gdn_b,q4g64,,,0.019166500000000003,0.031269,5120,0.009007999999999999,0.011872,.cache/task019/real-matrix/core/gdn_b-m1.log,491520,5120,48,1,0.140625,491520,48,48,122880,BF16,5120,48,bounded_unpack_gemm,20,7680,,0.53673,,no_user_workspace_library_internal_in_free_after,0
72,gdn_b,nvfp4,33093058560,33099350016,503.04449999999997,505.015,5120,0.032576,0.038464,.cache/task019/real-matrix/core/gdn_b-m1024.log,503316480,5120,48,1024,0.275513,503316480,48,48,122880,BF16,5120,48,native_gemm,20,40960,1342177280,14.0106,0.024516,cutlass_get_workspace_size,0
72,gdn_b,nvfp4,33093058560,33099350016,0.0184255,0.033714,5120,0.007632,0.012544,.cache/task019/real-matrix/core/gdn_b-m1024.log,503316480,5120,48,1024,0.275513,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,40960,,14.0106,0.024516,no_explicit_workspace,0
72,gdn_b,mxfp4,33093058560,33099350016,484.7215,485.159,5120,0.031408000000000005,0.03856,.cache/task019/real-matrix/core/gdn_b-m1024.log,503316480,5120,48,1024,0.53125,503316480,48,48,122880,BF16,5120,48,native_gemm,20,20480,1342177280,12.7975,0.033284,cutlass_get_workspace_size,0
72,gdn_b,mxfp4,33093058560,33099350016,0.0188805,0.029967,5120,0.0068000000000000005,0.00832,.cache/task019/real-matrix/core/gdn_b-m1024.log,503316480,5120,48,1024,0.53125,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,20480,,12.7975,0.033284,no_explicit_workspace,0
,gdn_b,bf16,,,0.497255,0.528965,5120,0.012719999999999999,0.01728,.cache/task019/real-matrix/core/gdn_b-m1024.log,503316480,5120,48,1024,0.0,503316480,48,48,491520,BF16,5120,48,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,gdn_b,q4g64,,,0.49954350000000003,0.502835,5120,0.015936,0.017408,.cache/task019/real-matrix/core/gdn_b-m1024.log,503316480,5120,48,1024,0.203125,503316480,48,48,122880,BF16,5120,48,bounded_unpack_gemm,20,7680,,0.542561,,no_user_workspace_library_internal_in_free_after,0
72,gdn_b,nvfp4,33097252864,33099350016,63.211200000000005,63.236,5120,0.02664,0.036736,.cache/task019/real-matrix/core/gdn_b-m128.log,62914560,5120,48,128,0.275513,62914560,48,48,122880,BF16,5120,48,native_gemm,20,40960,167772160,14.0363,0.025948,cutlass_get_workspace_size,0
72,gdn_b,nvfp4,33097252864,33099350016,0.0190205,0.024667,5120,0.006784,0.008352,.cache/task019/real-matrix/core/gdn_b-m128.log,62914560,5120,48,128,0.275513,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,40960,,14.0363,0.025948,no_explicit_workspace,0
72,gdn_b,mxfp4,33097252864,33099350016,60.84965,60.9324,5120,0.026192,0.027776,.cache/task019/real-matrix/core/gdn_b-m128.log,62914560,5120,48,128,0.53125,62914560,48,48,122880,BF16,5120,48,native_gemm,20,20480,167772160,12.9651,0.024016,cutlass_get_workspace_size,0
72,gdn_b,mxfp4,33097252864,33099350016,0.018154,0.019386,5120,0.007776,0.008352,.cache/task019/real-matrix/core/gdn_b-m128.log,62914560,5120,48,128,0.53125,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,20480,,12.9651,0.024016,no_explicit_workspace,0
,gdn_b,bf16,,,0.0934875,0.105802,5120,0.011072,0.01408,.cache/task019/real-matrix/core/gdn_b-m128.log,62914560,5120,48,128,0.0,62914560,48,48,491520,BF16,5120,48,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,gdn_b,q4g64,,,0.094098,0.103146,5120,0.012351999999999998,0.015488,.cache/task019/real-matrix/core/gdn_b-m128.log,62914560,5120,48,128,0.210938,62914560,48,48,122880,BF16,5120,48,bounded_unpack_gemm,20,7680,,0.539414,,no_user_workspace_library_internal_in_free_after,0
24,gdn_b,nvfp4,33097252864,33099350016,1.0529950000000001,1.06332,5120,0.025872,0.036256,.cache/task019/real-matrix/core/gdn_b-m2.log,983040,5120,48,2,0.275513,983040,48,48,122880,BF16,5120,48,native_gemm,20,40960,167772160,13.978,0.025789,cutlass_get_workspace_size,0
24,gdn_b,nvfp4,33097252864,33099350016,0.019847999999999998,0.032312,5120,0.007104,0.008768,.cache/task019/real-matrix/core/gdn_b-m2.log,983040,5120,48,2,0.275513,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,40960,,13.978,0.025789,no_explicit_workspace,0
24,gdn_b,mxfp4,33097252864,33099350016,1.0131899999999998,1.03094,5120,0.026272,0.031424,.cache/task019/real-matrix/core/gdn_b-m2.log,983040,5120,48,2,0.53125,983040,48,48,122880,BF16,5120,48,native_gemm,20,20480,167772160,12.9418,0.023244,cutlass_get_workspace_size,0
24,gdn_b,mxfp4,33097252864,33099350016,0.018199,0.025739,5120,0.007696,0.00912,.cache/task019/real-matrix/core/gdn_b-m2.log,983040,5120,48,2,0.53125,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,20480,,12.9418,0.023244,no_explicit_workspace,0
,gdn_b,bf16,,,0.035858,0.046418,5120,0.021376,0.0248,.cache/task019/real-matrix/core/gdn_b-m2.log,983040,5120,48,2,0.0,983040,48,48,491520,BF16,5120,48,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,gdn_b,q4g64,,,0.038578,0.052449,5120,0.021088,0.029152,.cache/task019/real-matrix/core/gdn_b-m2.log,983040,5120,48,2,0.195312,983040,48,48,122880,BF16,5120,48,bounded_unpack_gemm,20,7680,,0.538734,,no_user_workspace_library_internal_in_free_after,0
72,gdn_b,nvfp4,33097252864,33099350016,126.2405,126.547,5120,0.030208,0.030976,.cache/task019/real-matrix/core/gdn_b-m256.log,125829120,5120,48,256,0.296875,125829120,48,48,122880,BF16,5120,48,native_gemm,20,40960,335544320,14.1594,0.025518,cutlass_get_workspace_size,0
72,gdn_b,nvfp4,33097252864,33099350016,0.019076000000000003,0.030328,5120,0.00808,0.008576,.cache/task019/real-matrix/core/gdn_b-m256.log,125829120,5120,48,256,0.296875,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,40960,,14.1594,0.025518,no_explicit_workspace,0
72,gdn_b,mxfp4,33097252864,33099350016,120.9845,121.172,5120,0.026591999999999998,0.036896,.cache/task019/real-matrix/core/gdn_b-m256.log,125829120,5120,48,256,0.53125,125829120,48,48,122880,BF16,5120,48,native_gemm,20,20480,335544320,12.8847,0.025539,cutlass_get_workspace_size,0
72,gdn_b,mxfp4,33097252864,33099350016,0.01872,0.03151,5120,0.007776,0.008256,.cache/task019/real-matrix/core/gdn_b-m256.log,125829120,5120,48,256,0.53125,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,20480,,12.8847,0.025539,no_explicit_workspace,0
,gdn_b,bf16,,,0.148117,0.163751,5120,0.013456,0.014496,.cache/task019/real-matrix/core/gdn_b-m256.log,125829120,5120,48,256,0.0,125829120,48,48,491520,BF16,5120,48,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,gdn_b,q4g64,,,0.14788099999999998,0.165916,5120,0.013376,0.016224,.cache/task019/real-matrix/core/gdn_b-m256.log,125829120,5120,48,256,0.335938,125829120,48,48,122880,BF16,5120,48,bounded_unpack_gemm,20,7680,,0.52648,,no_user_workspace_library_internal_in_free_after,0
72,gdn_b,nvfp4,33097252864,33099350016,15.8783,15.9294,5120,0.026528,0.036928,.cache/task019/real-matrix/core/gdn_b-m32.log,15728640,5120,48,32,0.34375,15728640,48,48,122880,BF16,5120,48,native_gemm,20,40960,167772160,14.1195,0.027642,cutlass_get_workspace_size,0
72,gdn_b,nvfp4,33097252864,33099350016,0.01865,0.025259,5120,0.00752,0.013024,.cache/task019/real-matrix/core/gdn_b-m32.log,15728640,5120,48,32,0.34375,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,40960,,14.1195,0.027642,no_explicit_workspace,0
72,gdn_b,mxfp4,33097252864,33099350016,15.22425,15.2978,5120,0.026576000000000002,0.027616,.cache/task019/real-matrix/core/gdn_b-m32.log,15728640,5120,48,32,0.53125,15728640,48,48,122880,BF16,5120,48,native_gemm,20,20480,167772160,12.8351,0.023384,cutlass_get_workspace_size,0
72,gdn_b,mxfp4,33097252864,33099350016,0.0186905,0.019177,5120,0.008192,0.008512,.cache/task019/real-matrix/core/gdn_b-m32.log,15728640,5120,48,32,0.53125,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,20480,,12.8351,0.023384,no_explicit_workspace,0
,gdn_b,bf16,,,0.034460500000000005,0.045406,5120,0.005504,0.006336,.cache/task019/real-matrix/core/gdn_b-m32.log,15728640,5120,48,32,0.0,15728640,48,48,491520,BF16,5120,48,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,gdn_b,q4g64,,,0.03697,0.057159,5120,0.008192,0.022496,.cache/task019/real-matrix/core/gdn_b-m32.log,15728640,5120,48,32,0.195312,15728640,48,48,122880,BF16,5120,48,bounded_unpack_gemm,20,7680,,0.534205,,no_user_workspace_library_internal_in_free_after,0
72,gdn_b,nvfp4,33097252864,33099350016,252.7645,252.933,5120,0.030272,0.031552,.cache/task019/real-matrix/core/gdn_b-m512.log,251658240,5120,48,512,0.390625,251658240,48,48,122880,BF16,5120,48,native_gemm,20,40960,671088640,14.0463,0.024798,cutlass_get_workspace_size,0
72,gdn_b,nvfp4,33097252864,33099350016,0.023955999999999998,0.037842,5120,0.0064,0.00816,.cache/task019/real-matrix/core/gdn_b-m512.log,251658240,5120,48,512,0.390625,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,40960,,14.0463,0.024798,no_explicit_workspace,0
72,gdn_b,mxfp4,33097252864,33099350016,242.826,243.348,5120,0.030511999999999997,0.03968,.cache/task019/real-matrix/core/gdn_b-m512.log,251658240,5120,48,512,0.53125,251658240,48,48,122880,BF16,5120,48,native_gemm,20,20480,671088640,12.8435,0.0267,cutlass_get_workspace_size,0
72,gdn_b,mxfp4,33097252864,33099350016,0.018635,0.029175,5120,0.007856,0.008544,.cache/task019/real-matrix/core/gdn_b-m512.log,251658240,5120,48,512,0.53125,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,20480,,12.8435,0.0267,no_explicit_workspace,0
,gdn_b,bf16,,,0.2673985,0.275363,5120,0.00928,0.013216,.cache/task019/real-matrix/core/gdn_b-m512.log,251658240,5120,48,512,0.0,251658240,48,48,491520,BF16,5120,48,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,gdn_b,q4g64,,,0.2683155,0.277617,5120,0.010992,0.013408,.cache/task019/real-matrix/core/gdn_b-m512.log,251658240,5120,48,512,0.234375,251658240,48,48,122880,BF16,5120,48,bounded_unpack_gemm,20,7680,,0.531409,,no_user_workspace_library_internal_in_free_after,0
72,gdn_b,nvfp4,33097252864,33099350016,31.713,31.7955,5120,0.026112,0.027904,.cache/task019/real-matrix/core/gdn_b-m64.log,31457280,5120,48,64,0.4375,31457280,48,48,122880,BF16,5120,48,native_gemm,20,40960,167772160,14.1448,0.024756,cutlass_get_workspace_size,0
72,gdn_b,nvfp4,33097252864,33099350016,0.018195,0.019187,5120,0.007648,0.008192,.cache/task019/real-matrix/core/gdn_b-m64.log,31457280,5120,48,64,0.4375,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,40960,,14.1448,0.024756,no_explicit_workspace,0
72,gdn_b,mxfp4,33097252864,33099350016,30.4059,30.5662,5120,0.026736,0.03712,.cache/task019/real-matrix/core/gdn_b-m64.log,31457280,5120,48,64,0.53125,31457280,48,48,122880,BF16,5120,48,native_gemm,20,20480,167772160,12.9542,0.023164,cutlass_get_workspace_size,0
72,gdn_b,mxfp4,33097252864,33099350016,0.0243015,0.027984,5120,0.006384000000000001,0.008192,.cache/task019/real-matrix/core/gdn_b-m64.log,31457280,5120,48,64,0.53125,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,20480,,12.9542,0.023164,no_explicit_workspace,0
,gdn_b,bf16,,,0.056121,0.066837,5120,0.007792,0.014752,.cache/task019/real-matrix/core/gdn_b-m64.log,31457280,5120,48,64,0.0,31457280,48,48,491520,BF16,5120,48,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,gdn_b,q4g64,,,0.056597499999999995,0.079811,5120,0.007872,0.018048,.cache/task019/real-matrix/core/gdn_b-m64.log,31457280,5120,48,64,0.195312,31457280,48,48,122880,BF16,5120,48,bounded_unpack_gemm,20,7680,,0.535507,,no_user_workspace_library_internal_in_free_after,0
72,gdn_b,nvfp4,33097252864,33099350016,4.040915,4.0591,5120,0.025888,0.027136,.cache/task019/real-matrix/core/gdn_b-m8.log,3932160,5120,48,8,0.275513,3932160,48,48,122880,BF16,5120,48,native_gemm,20,40960,167772160,14.0167,0.032101,cutlass_get_workspace_size,0
72,gdn_b,nvfp4,33097252864,33099350016,0.018125000000000002,0.018665,5120,0.007488,0.008096,.cache/task019/real-matrix/core/gdn_b-m8.log,3932160,5120,48,8,0.275513,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,40960,,14.0167,0.032101,no_explicit_workspace,0
72,gdn_b,mxfp4,33097252864,33099350016,3.899365,3.96978,5120,0.026768,0.036736,.cache/task019/real-matrix/core/gdn_b-m8.log,3932160,5120,48,8,0.53125,3932160,48,48,122880,BF16,5120,48,native_gemm,20,20480,167772160,13.0084,0.022453,cutlass_get_workspace_size,0
72,gdn_b,mxfp4,33097252864,33099350016,0.023801,0.031018,5120,0.006416,0.008032,.cache/task019/real-matrix/core/gdn_b-m8.log,3932160,5120,48,8,0.53125,491520,48,48,122880,BF16,5120,48,same_weight_bf16_gemv,20,20480,,13.0084,0.022453,no_explicit_workspace,0
,gdn_b,bf16,,,0.0365495,0.048973,5120,0.022224,0.025312,.cache/task019/real-matrix/core/gdn_b-m8.log,3932160,5120,48,8,0.0,3932160,48,48,491520,BF16,5120,48,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,gdn_b,q4g64,,,0.037346,0.043171,5120,0.023184,0.024544,.cache/task019/real-matrix/core/gdn_b-m8.log,3932160,5120,48,8,0.195312,3932160,48,48,122880,BF16,5120,48,bounded_unpack_gemm,20,7680,,0.532863,,no_user_workspace_library_internal_in_free_after,0
12,gdn_out,nvfp4,33080475648,33099350016,0.6326215,0.655886,6144,0.03,0.031488,.cache/task019/real-matrix/core/gdn_out-m1.log,62914560,6144,5120,1,0.519531,62914560,5120,5120,15728640,BF16,6144,5120,native_gemm,20,1966080,8053063680,1809.96,0.987386,cutlass_get_workspace_size,0
12,gdn_out,nvfp4,33080475648,33099350016,0.0633605,0.070684,6144,0.050848000000000004,0.056192,.cache/task019/real-matrix/core/gdn_out-m1.log,62914560,6144,5120,1,0.519531,62914560,5120,5120,15728640,BF16,6144,5120,same_weight_bf16_gemv,20,1966080,,1809.96,0.987386,no_explicit_workspace,0
12,gdn_out,mxfp4,33080475648,33099350016,0.609263,0.622213,6144,0.029952,0.039104,.cache/task019/real-matrix/core/gdn_out-m1.log,62914560,6144,5120,1,0.780273,62914560,5120,5120,15728640,BF16,6144,5120,native_gemm,20,983040,8053063680,1652.94,1.01537,cutlass_get_workspace_size,0
12,gdn_out,mxfp4,33080475648,33099350016,0.06853000000000001,0.075132,6144,0.051184,0.052736,.cache/task019/real-matrix/core/gdn_out-m1.log,62914560,6144,5120,1,0.780273,62914560,5120,5120,15728640,BF16,6144,5120,same_weight_bf16_gemv,20,983040,,1652.94,1.01537,no_explicit_workspace,0
,gdn_out,bf16,,,0.0297865,0.060715,6144,0.018464,0.035392,.cache/task019/real-matrix/core/gdn_out-m1.log,62914560,6144,5120,1,0.0,62914560,5120,5120,62914560,BF16,6144,5120,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,gdn_out,q4g64,,,0.021446,0.034856,6144,0.010672000000000001,0.021792,.cache/task019/real-matrix/core/gdn_out-m1.log,62914560,6144,5120,1,0.265625,1572864,128,5120,393216,BF16,6144,5120,bounded_unpack_gemm,20,24576,,1.72291,,no_user_workspace_library_internal_in_free_after,0
72,gdn_out,nvfp4,33042726912,33099350016,592.1600000000001,592.533,6144,0.06752,0.075488,.cache/task019/real-matrix/core/gdn_out-m1024.log,64424509440,6144,5120,1024,0.552979,64424509440,5120,5120,15728640,BF16,6144,5120,native_gemm,20,1966080,64424509440,1805.78,1.02215,cutlass_get_workspace_size,0
72,gdn_out,nvfp4,33042726912,33099350016,0.0621575,0.070734,6144,0.050528,0.056192,.cache/task019/real-matrix/core/gdn_out-m1024.log,64424509440,6144,5120,1024,0.552979,62914560,5120,5120,15728640,BF16,6144,5120,same_weight_bf16_gemv,20,1966080,,1805.78,1.02215,no_explicit_workspace,0
72,gdn_out,mxfp4,33044824064,33099350016,566.2585,568.954,6144,0.066112,0.077984,.cache/task019/real-matrix/core/gdn_out-m1024.log,64424509440,6144,5120,1024,0.780273,64424509440,5120,5120,15728640,BF16,6144,5120,native_gemm,20,983040,64424509440,1643.56,0.970664,cutlass_get_workspace_size,0
72,gdn_out,mxfp4,33044824064,33099350016,0.0682695,0.07345,6144,0.050352,0.051904,.cache/task019/real-matrix/core/gdn_out-m1024.log,64424509440,6144,5120,1024,0.780273,62914560,5120,5120,15728640,BF16,6144,5120,same_weight_bf16_gemv,20,983040,,1643.56,0.970664,no_explicit_workspace,0
,gdn_out,bf16,,,1.47527,1.48894,6144,0.288416,0.28992,.cache/task019/real-matrix/core/gdn_out-m1024.log,64424509440,6144,5120,1024,0.0,64424509440,5120,5120,62914560,BF16,6144,5120,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,gdn_out,q4g64,,,0.607139,0.618465,6144,0.022592,0.024288,.cache/task019/real-matrix/core/gdn_out-m1024.log,64424509440,6144,5120,1024,0.570312,1610612736,128,5120,393216,BF16,6144,5120,bounded_unpack_gemm,20,24576,,1.72004,,no_user_workspace_library_internal_in_free_after,0
72,gdn_out,nvfp4,33074184192,33099350016,74.4151,74.496,6144,0.030784,0.038816,.cache/task019/real-matrix/core/gdn_out-m128.log,8053063680,6144,5120,128,0.5625,8053063680,5120,5120,15728640,BF16,6144,5120,native_gemm,20,1966080,8053063680,1809.35,1.00935,cutlass_get_workspace_size,0
72,gdn_out,nvfp4,33074184192,33099350016,0.0675935,0.07913,6144,0.051248,0.057024,.cache/task019/real-matrix/core/gdn_out-m128.log,8053063680,6144,5120,128,0.5625,62914560,5120,5120,15728640,BF16,6144,5120,same_weight_bf16_gemv,20,1966080,,1809.35,1.00935,no_explicit_workspace,0
72,gdn_out,mxfp4,33074184192,33099350016,71.4854,71.5465,6144,0.030592,0.032544,.cache/task019/real-matrix/core/gdn_out-m128.log,8053063680,6144,5120,128,0.939453,8053063680,5120,5120,15728640,BF16,6144,5120,native_gemm,20,983040,8053063680,1655.54,0.93164,cutlass_get_workspace_size,0
72,gdn_out,mxfp4,33074184192,33099350016,0.0633995,0.075233,6144,0.051199999999999996,0.056448,.cache/task019/real-matrix/core/gdn_out-m128.log,8053063680,6144,5120,128,0.939453,62914560,5120,5120,15728640,BF16,6144,5120,same_weight_bf16_gemv,20,983040,,1655.54,0.93164,no_explicit_workspace,0
